workplace_id,n_visits_5y,n_investigations_5y,days_since_last_visit,primary_naics,n_orders_5y,n_stop_work_5y,n_time_unknown_5y,pct_complied_5y,investigation_ratio,target_serious_2023
2274035,2,2,32,236210.0,0,0,0,,1.0,0
2274053,3,1,1,236110.0,14,0,0,1.0,0.3333333333333333,0
2274134,1,0,378,722512.0,0,0,0,,0.0,0
2274197,12,11,10,236110.0,11,3,6,0.7272727272727273,0.9166666666666666,1
2274217,2,0,296,441120.0,14,0,0,1.0,0.0,0
2274235,1,0,320,236110.0,0,0,0,,0.0,1
2274246,1,0,379,621210.0,0,0,0,,0.0,0
2274273,2,1,81,236110.0,0,0,0,,0.5,0
2274282,1,0,379,621510.0,0,0,0,,0.0,0
2274398,1,1,376,312310.0,1,0,0,1.0,1.0,1
2274556,1,1,381,812210.0,0,0,0,,1.0,0
2274585,2,2,317,446110.0,9,0,0,1.0,1.0,0
2274596,3,3,337,493110.0,1,0,0,1.0,1.0,0
2274622,4,4,61,236110.0,5,0,0,1.0,1.0,0
2274699,1,1,374,721310.0,0,0,0,,1.0,0
2274720,1,1,359,812114.0,0,0,0,,1.0,0
2274750,1,0,374,445310.0,0,0,0,,0.0,0
2274807,4,4,78,326198.0,4,0,0,1.0,1.0,1
2274863,3,0,81,236220.0,0,0,0,,0.0,0
2274929,1,0,30,237130.0,0,0,0,,0.0,0
2274985,1,1,374,493110.0,0,0,0,,1.0,0
2275023,3,3,243,238170.0,14,0,0,1.0,1.0,0
2275055,2,0,311,236110.0,3,0,0,1.0,0.0,0
2275068,1,0,373,221121.0,0,0,0,,0.0,0
2275103,1,0,373,623310.0,0,0,0,,0.0,0
2275115,3,3,309,454110.0,17,0,0,1.0,1.0,0
2275121,1,0,89,236110.0,0,0,0,,0.0,1
2275159,4,4,95,561110.0,0,0,0,,1.0,0
2275186,1,0,372,621110.0,1,0,0,1.0,0.0,0
2275187,2,1,339,621210.0,2,0,0,1.0,0.5,0
2275199,1,1,354,721111.0,0,0,0,,1.0,0
2275202,3,3,29,236110.0,12,3,4,0.75,1.0,1
2275228,1,1,367,621494.0,0,0,0,,1.0,0
2275229,1,1,367,722511.0,0,0,0,,1.0,0
2275247,1,1,372,488519.0,2,0,0,1.0,1.0,0
2275248,1,1,367,488210.0,0,0,0,,1.0,0
2275356,1,1,194,236110.0,0,0,0,,1.0,0
2275468,3,2,72,623999.0,1,0,0,1.0,0.6666666666666666,0
2275484,4,4,128,623210.0,0,0,0,,1.0,0
2275598,3,0,78,236220.0,5,1,1,0.8,0.0,0
2275606,1,0,361,484223.0,0,0,0,,0.0,0
2275619,5,5,17,236210.0,2,0,0,1.0,1.0,0
2275628,2,0,198,236110.0,1,0,0,1.0,0.0,0
2275632,3,2,190,445110.0,0,0,0,,0.6666666666666666,0
2275643,1,0,281,624190.0,0,0,0,,0.0,0
2275701,4,2,192,624120.0,3,0,0,1.0,0.5,0
2275717,5,5,80,623110.0,3,0,0,1.0,1.0,0
2275765,1,1,347,561730.0,0,0,0,,1.0,0
2275769,3,3,156,623110.0,0,0,0,,1.0,0
2275835,2,2,353,811490.0,1,0,0,1.0,1.0,0
2275916,1,0,124,236220.0,0,0,0,,0.0,0
2275930,6,5,39,238990.0,4,0,0,1.0,0.8333333333333334,1
2275960,5,0,10,236110.0,15,3,4,0.8,0.0,0
2275985,1,0,358,212315.0,0,0,0,,0.0,0
2276059,1,0,128,236110.0,1,0,0,1.0,0.0,0
2276063,3,2,18,236110.0,5,0,0,1.0,0.6666666666666666,0
2276080,2,1,157,236110.0,5,0,0,1.0,0.5,1
2276085,4,4,232,722512.0,2,0,0,1.0,1.0,0
2276088,1,1,358,445310.0,2,0,0,1.0,1.0,0
2276228,2,0,19,236210.0,2,0,0,1.0,0.0,0
2276350,1,1,359,812115.0,1,0,0,1.0,1.0,0
2276375,3,3,17,623210.0,0,0,0,,1.0,0
2276384,3,3,45,623210.0,1,0,0,1.0,1.0,0
2276388,1,1,312,623110.0,2,0,0,1.0,1.0,0
2276431,1,1,359,332710.0,1,0,0,1.0,1.0,0
2276436,1,1,355,623993.0,0,0,0,,1.0,0
2276437,2,2,114,722511.0,9,0,0,1.0,1.0,0
2276440,4,2,173,237310.0,3,0,0,1.0,0.5,0
2276496,1,1,351,623210.0,0,0,0,,1.0,0
2276517,7,0,37,236110.0,7,3,3,0.5714285714285714,0.0,0
2276524,3,0,96,236220.0,0,0,0,,0.0,0
2276544,2,1,129,541940.0,5,0,0,1.0,0.5,0
2276558,3,2,66,236110.0,18,3,3,0.8333333333333334,0.6666666666666666,0
2276616,3,0,248,236220.0,6,0,0,1.0,0.0,0
2276624,3,0,39,453220.0,0,0,0,,0.0,0
2276625,2,0,38,448120.0,0,0,0,,0.0,0
2276660,3,2,47,236220.0,6,1,1,0.8333333333333334,0.6666666666666666,0
2276726,2,2,327,811210.0,0,0,0,,1.0,0
2276786,2,2,331,485410.0,5,0,0,1.0,1.0,0
2276820,1,1,46,623210.0,0,0,0,,1.0,0
2276822,1,1,358,811121.0,0,0,0,,1.0,0
2276844,1,0,353,541330.0,0,0,0,,0.0,0
2276845,1,0,353,713940.0,0,0,0,,0.0,0
2276927,3,3,22,236110.0,3,0,0,1.0,1.0,0
2276936,2,2,124,236110.0,0,0,0,,1.0,0
2276992,2,0,316,236110.0,5,0,0,1.0,0.0,0
2277013,1,0,108,236220.0,3,0,0,1.0,0.0,0
2277087,2,0,243,447110.0,0,0,0,,0.0,0
2277098,1,0,100,237110.0,1,0,0,1.0,0.0,0
2277268,2,2,296,624190.0,0,0,0,,1.0,0
2277283,2,2,68,623210.0,0,0,0,,1.0,0
2277292,2,2,148,811192.0,6,0,0,1.0,1.0,0
2277309,5,5,144,236110.0,11,3,4,0.7272727272727273,1.0,1
2277318,1,1,352,812116.0,5,0,0,1.0,1.0,0
2277320,4,0,143,236220.0,0,0,0,,0.0,0
2277387,1,0,124,236110.0,2,0,0,1.0,0.0,0
2277394,2,2,32,623993.0,0,0,0,,1.0,0
2277419,2,0,197,236110.0,0,0,0,,0.0,0
2277430,2,0,93,236220.0,1,0,0,1.0,0.0,0
2277478,3,0,185,236220.0,8,1,2,0.875,0.0,0
2277522,1,1,348,446120.0,0,0,0,,1.0,0
2277530,3,3,185,623210.0,1,0,0,1.0,1.0,0
2277743,1,1,351,441110.0,0,0,0,,1.0,0
2277779,2,1,292,111994.0,4,0,0,1.0,0.5,0
2277784,4,1,134,236110.0,8,2,2,0.75,0.25,1
2277803,2,0,255,811111.0,0,0,0,,0.0,0
2277817,1,0,310,238910.0,0,0,0,,0.0,0
2277863,4,4,275,236110.0,4,1,1,0.75,1.0,0
2277947,2,2,136,623110.0,0,0,0,,1.0,0
2277963,2,2,274,623221.0,1,0,0,1.0,1.0,0
2277986,1,0,283,236110.0,6,1,3,0.8333333333333334,0.0,0
2277997,2,2,341,531111.0,0,0,0,,1.0,0
2278050,1,1,347,722511.0,0,0,0,,1.0,0
2278051,1,1,347,722511.0,0,0,0,,1.0,0
2278054,1,1,346,561612.0,0,0,0,,1.0,0
2278092,2,0,235,448120.0,0,0,0,,0.0,0
2278099,3,0,166,236220.0,5,1,2,0.8,0.0,0
2278161,1,1,344,623210.0,0,0,0,,1.0,0
2278163,2,2,291,722310.0,0,0,0,,1.0,0
2278164,1,1,346,722511.0,1,0,0,1.0,1.0,0
2278198,1,1,240,623210.0,0,0,0,,1.0,0
2278260,2,2,326,623222.0,7,0,0,1.0,1.0,0
2278267,2,0,38,446120.0,0,0,0,,0.0,0
2278281,4,0,75,238990.0,8,0,0,1.0,0.0,0
2278359,1,0,194,236110.0,3,0,0,1.0,0.0,1
2278376,2,2,295,445110.0,0,0,0,,1.0,0
2278377,5,0,12,236220.0,6,0,0,0.8333333333333334,0.0,0
2278415,1,1,345,413150.0,2,0,0,1.0,1.0,0
2278471,2,0,67,236110.0,5,0,0,1.0,0.0,0
2278484,2,2,178,236210.0,1,0,0,1.0,1.0,0
2278516,3,0,88,236110.0,3,0,0,1.0,0.0,0
2278529,1,1,345,562110.0,0,0,0,,1.0,0
2278554,2,2,81,524125.0,0,0,0,,1.0,0
2278586,1,1,318,621610.0,0,0,0,,1.0,0
2278660,1,0,165,236110.0,3,0,0,1.0,0.0,0
2278672,1,0,198,236220.0,4,0,0,1.0,0.0,0
2278691,1,0,341,453993.0,0,0,0,,0.0,0
2278712,1,0,344,722512.0,0,0,0,,0.0,0
2278764,3,3,334,236220.0,3,0,0,1.0,1.0,0
2278880,1,1,206,236110.0,0,0,0,,1.0,0
2278925,3,0,57,236110.0,10,0,0,1.0,0.0,1
2278939,4,0,94,236110.0,9,1,1,0.8888888888888888,0.0,1
2278992,2,0,172,236220.0,0,0,0,,0.0,0
2279028,1,0,213,236110.0,3,0,0,1.0,0.0,1
2279030,2,0,226,236110.0,5,1,4,0.8,0.0,1
2279062,1,0,263,236110.0,3,0,0,1.0,0.0,1
2279064,5,5,30,532111.0,2,0,0,1.0,1.0,0
2279096,1,1,340,623221.0,0,0,0,,1.0,0
2279101,1,1,340,237130.0,0,0,0,,1.0,0
2279150,4,3,9,236110.0,15,3,2,0.8,0.75,1
2279175,1,1,339,624410.0,1,0,0,1.0,1.0,0
2279211,3,0,199,811199.0,7,0,0,1.0,0.0,0
2279272,1,1,339,811111.0,0,0,0,,1.0,0
2279298,2,0,107,236110.0,9,1,2,0.8888888888888888,0.0,0
2279301,1,0,206,236110.0,1,0,0,1.0,0.0,0
2279338,1,0,226,236110.0,0,0,0,,0.0,0
2279446,1,0,338,532490.0,4,0,0,1.0,0.0,0
2279537,2,2,331,624220.0,0,0,0,,1.0,0
2279583,2,2,290,623999.0,0,0,0,,1.0,0
2279646,2,0,43,236220.0,2,0,0,1.0,0.0,0
2279650,1,1,339,722512.0,1,0,0,1.0,1.0,0
2279665,1,0,339,448210.0,0,0,0,,0.0,0
2279674,2,0,16,236210.0,0,0,0,,0.0,0
2279787,1,1,337,623210.0,0,0,0,,1.0,0
2279915,3,1,50,238990.0,1,0,0,1.0,0.3333333333333333,1
2279945,4,3,241,115310.0,18,1,2,0.9444444444444444,0.75,0
2280004,1,0,60,236220.0,0,0,0,,0.0,0
2280027,1,1,187,561990.0,0,0,0,,1.0,0
2280065,1,0,333,453910.0,4,0,0,1.0,0.0,0
2280131,2,2,303,811111.0,3,0,0,1.0,1.0,0
2280159,1,1,45,236110.0,2,0,0,1.0,1.0,0
2280197,1,1,333,623993.0,0,0,0,,1.0,0
2280198,1,0,333,722512.0,1,0,0,1.0,0.0,0
2280282,5,5,88,722511.0,3,0,0,1.0,1.0,0
2280286,1,0,333,623210.0,0,0,0,,0.0,0
2280305,1,1,333,611690.0,0,0,0,,1.0,0
2280328,1,1,332,622111.0,0,0,0,,1.0,0
2280372,1,0,332,811121.0,0,0,0,,0.0,0
2280393,2,2,100,611710.0,0,0,0,,1.0,0
2280398,1,1,332,493130.0,3,0,0,1.0,1.0,0
2280410,6,3,37,623210.0,7,0,0,1.0,0.5,0
2280416,1,0,338,493110.0,0,0,0,,0.0,0
2280543,2,0,43,236220.0,8,4,4,0.5,0.0,0
2280549,1,1,330,236110.0,0,0,0,,1.0,0
2280561,1,0,214,236110.0,6,0,0,1.0,0.0,0
2280599,1,1,331,622111.0,0,0,0,,1.0,0
2280600,2,2,331,551114.0,7,0,0,1.0,1.0,0
2280606,2,2,247,623222.0,0,0,0,,1.0,0
2280610,5,3,24,236110.0,13,1,1,0.9230769230769231,0.6,1
2280630,1,0,310,236220.0,0,0,0,,0.0,0
2280677,1,0,208,236220.0,1,0,0,1.0,0.0,1
2280698,3,3,267,453993.0,0,0,0,,1.0,0
2280799,4,1,87,236110.0,2,0,0,1.0,0.25,0
2280871,1,0,331,444120.0,0,0,0,,0.0,0
2280873,3,2,59,621420.0,0,0,0,,0.6666666666666666,0
2280878,2,0,122,236210.0,0,0,0,,0.0,0
2280892,1,0,110,236110.0,11,3,3,0.7272727272727273,0.0,1
2280964,1,1,12,236220.0,0,0,0,,1.0,0
2280987,1,1,327,621499.0,0,0,0,,1.0,0
2281153,2,2,332,611110.0,0,0,0,,1.0,0
2281154,4,4,24,445110.0,6,0,0,1.0,1.0,0
2281177,1,1,331,562110.0,1,0,0,1.0,1.0,0
2281208,3,0,80,237110.0,13,2,2,0.8461538461538461,0.0,1
2281236,6,2,102,237110.0,9,0,0,1.0,0.3333333333333333,1
2281297,4,2,190,236110.0,46,3,30,0.9347826086956522,0.5,1
2281329,4,0,206,236110.0,6,1,5,0.8333333333333334,0.0,0
2281414,3,0,93,236220.0,0,0,0,,0.0,0
2281440,1,0,253,236110.0,0,0,0,,0.0,0
2281443,7,5,94,236110.0,11,2,3,0.8181818181818182,0.7142857142857143,1
2281454,2,0,124,236220.0,1,0,0,1.0,0.0,0
2281492,4,4,141,624220.0,0,0,0,,1.0,0
2281511,1,0,324,444130.0,4,0,0,1.0,0.0,0
2281512,3,0,114,451119.0,4,0,0,1.0,0.0,0
2281547,16,16,25,236110.0,53,5,13,0.9056603773584906,1.0,0
2281597,1,1,317,623210.0,0,0,0,,1.0,0
2281601,3,3,278,623210.0,4,0,0,1.0,1.0,0
2281613,1,1,324,621610.0,0,0,0,,1.0,0
2281660,2,2,43,722310.0,0,0,0,,1.0,0
2281675,2,2,319,712130.0,0,0,0,,1.0,0
2281727,3,0,26,236220.0,8,0,0,1.0,0.0,1
2281735,3,0,59,236110.0,20,1,3,0.95,0.0,1
2281779,1,1,156,237110.0,1,0,0,1.0,1.0,0
2282104,5,5,81,722512.0,4,0,0,1.0,1.0,0
2282112,4,4,192,624410.0,0,0,0,,1.0,0
2282127,3,0,148,811121.0,2,0,0,1.0,0.0,0
2282172,1,1,319,562210.0,0,0,0,,1.0,0
2282268,2,2,64,236110.0,2,0,0,1.0,1.0,1
2282338,2,0,101,236110.0,1,0,0,1.0,0.0,0
2282374,1,0,318,453993.0,2,0,0,1.0,0.0,0
2282409,1,1,318,488490.0,0,0,0,,1.0,0
2282453,4,0,52,236220.0,9,1,4,0.8888888888888888,0.0,0
2282568,1,1,233,337214.0,0,0,0,,1.0,0
2282572,2,0,149,238910.0,5,1,1,0.8,0.0,0
2282602,2,2,290,332329.0,1,0,0,1.0,1.0,0
2282650,1,0,317,113312.0,0,0,0,,0.0,0
2282677,9,9,22,721120.0,2,0,0,1.0,1.0,0
2282731,1,0,106,236110.0,2,0,0,1.0,0.0,1
2282774,1,0,39,237310.0,1,0,0,1.0,0.0,0
2282843,1,0,337,448140.0,0,0,0,,0.0,0
2282924,2,2,10,621210.0,11,0,0,1.0,1.0,0
2282931,5,0,10,236110.0,11,4,4,0.6363636363636364,0.0,1
2283007,1,1,255,236220.0,0,0,0,,1.0,0
2283036,2,0,246,541330.0,0,0,0,,0.0,0
2283037,2,0,246,541490.0,0,0,0,,0.0,0
2283038,2,0,246,541410.0,0,0,0,,0.0,0
2283039,2,0,246,541330.0,0,0,0,,0.0,0
2283040,2,0,246,541310.0,0,0,0,,0.0,0
2283073,3,0,173,236110.0,4,1,1,0.75,0.0,1
2283082,2,0,305,236210.0,4,1,1,0.75,0.0,1
2283101,3,0,137,236110.0,15,5,5,0.6666666666666666,0.0,0
2283135,4,0,86,236110.0,6,1,1,0.8333333333333334,0.0,1
2283454,3,3,288,445120.0,2,0,0,1.0,1.0,0
2283706,1,0,263,236220.0,0,0,0,,0.0,0
2283722,1,0,64,236110.0,3,0,0,1.0,0.0,0
2283729,11,9,102,238210.0,0,0,0,,0.8181818181818182,0
2283754,3,2,85,237110.0,9,3,3,0.6666666666666666,0.6666666666666666,1
2283832,4,4,23,332810.0,2,0,0,1.0,1.0,0
2283867,4,3,148,237110.0,8,2,2,0.75,0.75,0
2283891,3,0,145,236110.0,6,1,2,0.8333333333333334,0.0,1
2284002,2,1,11,236210.0,0,0,0,,0.5,0
2284062,1,0,306,811111.0,2,0,0,1.0,0.0,0
2284089,3,0,75,236110.0,2,0,0,1.0,0.0,1
2284099,3,2,227,236110.0,5,1,2,0.8,0.6666666666666666,1
2284164,1,0,305,311821.0,0,0,0,,0.0,0
2284204,2,0,302,621110.0,0,0,0,,0.0,0
2284229,3,0,94,237310.0,1,0,0,1.0,0.0,0
2284251,4,2,206,213117.0,12,3,3,0.75,0.5,1
2284284,1,0,268,236210.0,2,0,0,1.0,0.0,0
2284326,2,0,184,237110.0,1,0,0,1.0,0.0,0
2284356,1,0,289,623221.0,0,0,0,,0.0,0
2284415,1,1,306,812910.0,0,0,0,,1.0,0
2284444,2,2,197,237310.0,0,0,0,,1.0,0
2284568,1,0,142,236110.0,8,0,0,1.0,0.0,1
2284574,1,1,60,236110.0,2,0,0,1.0,1.0,0
2284630,2,2,292,811199.0,0,0,0,,1.0,0
2284644,3,0,23,236110.0,8,0,0,1.0,0.0,1
2284692,1,0,302,623210.0,0,0,0,,0.0,0
2284703,1,0,304,212220.0,0,0,0,,0.0,0
2284778,2,1,51,493110.0,5,0,0,1.0,0.5,0
2284846,1,0,309,722512.0,4,0,0,1.0,0.0,0
2284887,1,1,303,561612.0,9,0,0,1.0,1.0,0
2284919,2,1,85,311990.0,10,0,0,1.0,0.5,0
2284920,1,1,114,236220.0,0,0,0,,1.0,0
2284937,2,0,226,236110.0,11,0,0,1.0,0.0,1
2284969,2,0,85,238910.0,0,0,0,,0.0,0
2285057,1,0,228,236220.0,0,0,0,,0.0,1
2285116,3,3,271,236110.0,8,0,0,1.0,1.0,0
2285236,2,0,87,236220.0,2,0,0,1.0,0.0,0
2285272,5,0,9,236110.0,17,4,4,0.7647058823529411,0.0,0
2285280,2,0,15,236110.0,6,0,0,1.0,0.0,0
2285315,1,0,298,453993.0,0,0,0,,0.0,0
2285336,5,0,101,236110.0,7,2,2,0.7142857142857143,0.0,0
2285382,1,0,130,236110.0,3,1,1,0.6666666666666666,0.0,0
2285387,1,0,247,238990.0,0,0,0,,0.0,0
2285421,2,0,240,722512.0,6,0,0,1.0,0.0,0
2285424,1,0,298,236220.0,0,0,0,,0.0,0
2285428,2,1,116,412110.0,2,0,0,1.0,0.5,0
2285603,1,1,297,811121.0,0,0,0,,1.0,0
2285609,1,0,256,236210.0,0,0,0,,0.0,0
2285636,3,0,232,445299.0,1,0,0,1.0,0.0,0
2285658,2,0,109,236110.0,7,0,0,1.0,0.0,0
2285690,3,1,99,236110.0,11,1,1,0.9090909090909091,0.3333333333333333,1
2285719,1,0,208,236110.0,5,0,0,1.0,0.0,1
2285744,1,0,297,621110.0,0,0,0,,0.0,0
2285768,2,1,51,238910.0,16,1,1,0.9375,0.5,0
2285790,1,0,213,236220.0,2,0,0,1.0,0.0,0
2285814,7,6,71,236210.0,6,0,0,1.0,0.8571428571428571,1
2285830,1,1,297,453910.0,0,0,0,,1.0,0
2285855,1,0,296,452999.0,0,0,0,,0.0,0
2285981,2,0,22,236220.0,0,0,0,,0.0,1
2286020,2,0,79,236110.0,4,0,0,1.0,0.0,1
2286100,1,0,298,236110.0,2,0,0,1.0,0.0,1
2286103,6,5,29,237130.0,20,5,6,0.75,0.8333333333333334,0
2286121,1,0,18,236110.0,3,0,0,1.0,0.0,0
2286133,2,1,47,236110.0,0,0,0,,0.5,0
2286143,3,3,39,531310.0,3,0,0,1.0,1.0,1
2286183,3,0,73,236220.0,7,1,1,0.8571428571428571,0.0,0
2286185,7,5,94,236110.0,5,0,0,1.0,0.7142857142857143,0
2286236,1,0,292,621210.0,0,0,0,,0.0,0
2286244,1,1,10,236110.0,0,0,0,,1.0,0
2286245,2,2,296,562110.0,1,0,0,1.0,1.0,0
2286252,1,0,291,621210.0,0,0,0,,0.0,0
2286268,3,0,40,236220.0,8,0,0,1.0,0.0,0
2286270,1,0,103,237110.0,0,0,0,,0.0,0
2286276,1,0,299,236220.0,0,0,0,,0.0,0
2286438,2,0,59,236110.0,2,0,0,1.0,0.0,0
2286449,3,2,31,236110.0,27,7,9,0.7407407407407407,0.6666666666666666,1
2286495,1,1,39,561612.0,0,0,0,,1.0,0
2286497,2,2,52,722511.0,6,0,0,1.0,1.0,0
2286517,1,0,233,236220.0,0,0,0,,0.0,0
2286537,1,0,135,237130.0,0,0,0,,0.0,1
2286609,3,0,124,236220.0,7,1,3,0.8571428571428571,0.0,0
2286614,1,1,47,236110.0,5,1,1,0.8,1.0,1
2286666,5,0,61,236220.0,8,1,3,0.875,0.0,0
2286722,2,2,261,334290.0,7,0,0,1.0,1.0,0
2286731,1,0,261,236220.0,0,0,0,,0.0,0
2286805,1,0,201,236220.0,0,0,0,,0.0,0
2286816,1,0,220,236110.0,0,0,0,,0.0,0
2286845,2,2,212,111419.0,12,0,0,1.0,1.0,0
2286956,1,0,10,236110.0,4,0,0,1.0,0.0,1
2286961,2,1,22,236110.0,8,0,0,1.0,0.5,1
2287055,2,2,201,238910.0,11,2,8,0.8181818181818182,1.0,0
2287120,2,2,215,236110.0,7,1,2,0.8571428571428571,1.0,1
2287163,2,0,93,236110.0,22,4,6,0.8181818181818182,0.0,1
2287165,1,1,303,441110.0,0,0,0,,1.0,1
2287271,3,1,100,213119.0,4,0,0,1.0,0.3333333333333333,0
2287274,1,0,95,236110.0,1,0,0,1.0,0.0,1
2287285,2,0,261,442298.0,5,0,0,1.0,0.0,0
2287357,1,1,57,236220.0,5,0,0,1.0,1.0,0
2287390,2,0,123,236110.0,4,0,0,1.0,0.0,1
2287417,3,0,19,236220.0,4,0,0,1.0,0.0,0
2287509,2,1,38,236110.0,7,1,2,0.8571428571428571,0.5,1
2287525,2,0,40,236220.0,1,0,0,1.0,0.0,0
2287536,2,2,247,623210.0,0,0,0,,1.0,0
2287575,1,0,285,493110.0,3,0,0,1.0,0.0,0
2287636,3,0,110,238910.0,2,0,0,1.0,0.0,0
2287700,3,0,53,236110.0,3,0,0,1.0,0.0,0
2287784,1,0,38,236110.0,4,1,1,0.75,0.0,0
2287789,2,2,137,236220.0,3,0,0,1.0,1.0,0
2287819,2,2,59,238990.0,0,0,0,,1.0,0
2287822,1,0,284,236110.0,3,0,0,1.0,0.0,0
2287906,1,0,158,236210.0,3,0,0,1.0,0.0,0
2287914,1,1,283,624210.0,0,0,0,,1.0,0
2287971,3,2,107,417110.0,3,0,0,1.0,0.6666666666666666,0
2288026,4,0,51,236110.0,8,0,0,1.0,0.0,0
2288077,1,0,283,452110.0,0,0,0,,0.0,0
2288078,1,1,283,811111.0,0,0,0,,1.0,0
2288084,12,0,87,621499.0,9,0,0,1.0,0.0,0
2288158,4,4,256,413150.0,3,0,0,1.0,1.0,0
2288180,5,1,52,236110.0,9,1,1,0.8888888888888888,0.2,1
2288212,3,0,25,236110.0,11,1,1,0.9090909090909091,0.0,0
2288353,3,0,87,448320.0,1,0,0,1.0,0.0,0
2288358,1,0,282,444130.0,1,0,0,1.0,0.0,0
2288371,2,1,23,236110.0,10,2,2,0.8,0.5,1
2288379,3,0,66,236210.0,8,1,1,0.875,0.0,0
2288408,2,2,241,622111.0,2,0,0,1.0,1.0,0
2288470,1,0,282,621110.0,8,0,0,1.0,0.0,0
2288519,1,0,106,237310.0,2,0,0,1.0,0.0,0
2288547,1,0,163,236110.0,1,0,0,1.0,0.0,1
2288568,1,0,282,418320.0,13,0,0,1.0,0.0,0
2288607,2,0,107,236220.0,4,0,0,1.0,0.0,0
2288611,2,0,96,237110.0,3,0,0,1.0,0.0,1
2288773,1,1,276,561621.0,0,0,0,,1.0,0
2288828,2,2,17,238990.0,3,0,0,1.0,1.0,0
2288896,5,5,26,453993.0,6,0,0,1.0,1.0,0
2288997,3,3,33,236220.0,2,0,0,1.0,1.0,0
2289088,1,1,277,448120.0,1,0,0,1.0,1.0,0
2289108,1,0,277,453210.0,0,0,0,,0.0,0
2289147,1,1,157,236220.0,0,0,0,,1.0,1
2289207,3,0,11,236110.0,11,3,4,0.7272727272727273,0.0,1
2289243,2,1,100,236110.0,4,0,0,1.0,0.5,0
2289447,1,0,115,237110.0,0,0,0,,0.0,0
2289450,3,3,192,811310.0,8,0,0,1.0,1.0,0
2289516,1,1,271,418990.0,0,0,0,,1.0,0
2289532,2,0,60,236110.0,5,0,0,1.0,0.0,0
2289569,1,0,200,238990.0,0,0,0,,0.0,0
2289587,2,0,155,236110.0,0,0,0,,0.0,1
2289595,2,0,176,236110.0,4,0,0,1.0,0.0,1
2289628,6,4,30,236220.0,6,0,0,1.0,0.6666666666666666,0
2289718,1,1,261,912130.0,0,0,0,,1.0,0
2289851,6,6,46,236110.0,30,0,0,1.0,1.0,1
2289861,3,2,23,238990.0,1,0,0,1.0,0.6666666666666666,0
2289884,2,0,40,236110.0,4,0,0,1.0,0.0,0
2289916,1,0,135,236210.0,0,0,0,,0.0,0
2290057,4,4,169,453993.0,3,0,0,1.0,1.0,0
2290066,3,0,89,236110.0,1,0,0,1.0,0.0,0
2290089,3,0,110,236220.0,11,1,1,0.9090909090909091,0.0,0
2290254,1,0,221,236110.0,1,0,0,1.0,0.0,0
2290277,1,0,271,441210.0,2,0,0,1.0,0.0,0
2290375,1,1,274,811111.0,0,0,0,,1.0,0
2290377,2,0,39,236110.0,4,0,0,1.0,0.0,0
2290426,2,0,23,236110.0,7,3,3,0.5714285714285714,0.0,1
2290438,3,1,207,453999.0,2,0,0,1.0,0.3333333333333333,0
2290439,1,0,274,453999.0,0,0,0,,0.0,0
2290440,2,0,218,453999.0,2,0,0,1.0,0.0,0
2290451,3,0,58,236210.0,7,1,1,0.8571428571428571,0.0,1
2290491,1,0,241,236220.0,2,0,0,1.0,0.0,0
2290494,3,2,18,236110.0,8,1,2,0.875,0.6666666666666666,0
2290495,4,2,11,236110.0,8,1,2,0.875,0.5,0
2290496,1,1,22,236110.0,3,1,1,0.6666666666666666,1.0,0
2290564,1,0,214,236110.0,0,0,0,,0.0,0
2290589,1,0,88,236110.0,4,0,0,1.0,0.0,0
2290618,3,0,134,236220.0,4,1,1,0.75,0.0,1
2290625,2,1,93,237310.0,3,0,0,1.0,0.5,0
2290633,2,0,42,236110.0,0,0,0,,0.0,0
2290807,2,0,268,453999.0,0,0,0,,0.0,0
2290810,1,0,269,444210.0,0,0,0,,0.0,1
2290857,2,1,141,213117.0,14,3,3,0.7857142857142857,0.5,1
2290888,2,1,22,236210.0,0,0,0,,0.5,0
2290907,2,2,9,236110.0,4,0,0,1.0,1.0,0
2290935,4,0,44,236210.0,1,0,0,1.0,0.0,0
2290987,5,5,72,493110.0,0,0,0,,1.0,0
2291012,1,0,268,337214.0,0,0,0,,0.0,0
2291062,1,0,269,621210.0,3,0,0,1.0,0.0,0
2291074,1,0,268,452999.0,0,0,0,,0.0,0
2291089,5,0,10,236220.0,12,1,2,0.9166666666666666,0.0,1
2291141,3,0,54,236110.0,14,2,2,0.8571428571428571,0.0,0
2291207,1,0,100,236110.0,0,0,0,,0.0,1
2291209,3,0,79,236110.0,3,0,0,1.0,0.0,0
2291214,1,0,200,236220.0,3,0,0,1.0,0.0,0
2291302,5,3,149,238210.0,0,0,0,,0.6,0
2291327,3,2,134,236110.0,14,1,3,0.9285714285714286,0.6666666666666666,0
2291331,1,1,267,238299.0,2,0,0,1.0,1.0,0
2291345,10,0,24,236110.0,34,6,11,0.7941176470588235,0.0,1
2291372,2,2,264,311990.0,0,0,0,,1.0,0
2291473,4,0,106,236110.0,15,1,6,0.9333333333333333,0.0,0
2291483,3,1,39,238910.0,8,0,0,1.0,0.3333333333333333,0
2291529,4,0,72,236110.0,5,1,2,0.8,0.0,0
2291534,2,1,103,237990.0,0,0,0,,0.5,0
2291556,1,0,171,237310.0,1,0,0,1.0,0.0,0
2291796,1,0,263,236220.0,0,0,0,,0.0,0
2291876,1,0,263,624110.0,0,0,0,,0.0,0
2291950,2,2,57,611110.0,0,0,0,,1.0,0
2292027,2,2,218,236110.0,4,0,0,1.0,1.0,0
